2008-07-25, 22.9100
2008-07-28, 24.2300
2008-07-29, 22.0300
2008-07-30, 21.2100
2008-07-31, 22.9400
2008-08-01, 22.5700
2008-08-04, 23.4900
2008-08-05, 21.1400
2008-08-06, 20.2300
2008-08-07, 21.1500
2008-08-08, 20.6600
2008-08-11, 20.1200
2008-08-12, 21.1700
2008-08-13, 21.5500
2008-08-14, 20.3400
2008-08-15, 19.5800
2008-08-18, 20.9800
2008-08-19, 21.2800
2008-08-20, 20.4200
2008-08-21, 19.8200
2008-08-22, 18.8100
2008-08-25, 20.9700
2008-08-26, 20.4900
2008-08-27, 19.7600
2008-08-28, 19.4300
2008-08-29, 20.6500
2008-09-02, 21.9900
2008-09-03, 21.4300
2008-09-04, 24.0300
2008-09-05, 23.0600
2008-09-08, 22.6400
2008-09-09, 25.4700
2008-09-10, 24.5200
2008-09-11, 24.3900
2008-09-12, 25.6600
2008-09-15, 31.7000
2008-09-16, 30.3000
2008-09-17, 36.2200
2008-09-18, 33.1000
2008-09-19, 32.0700
2008-09-22, 33.8500
2008-09-23, 35.7200
2008-09-24, 35.1900
2008-09-25, 32.8200
2008-09-26, 34.7400
2008-09-29, 46.7200
2008-09-30, 39.3900
2008-10-01, 39.8100
2008-10-02, 45.2600
2008-10-03, 45.1400
2008-10-06, 52.0500
2008-10-07, 53.6800
2008-10-08, 57.5300
2008-10-09, 63.9200
2008-10-10, 69.9500
2008-10-13, 54.9900
2008-10-14, 55.1300
2008-10-15, 69.2500
2008-10-16, 67.6100
2008-10-17, 70.3300
2008-10-20, 52.9700
2008-10-21, 53.1100
2008-10-22, 69.6500
2008-10-23, 67.8000
2008-10-24, 79.1300
2008-10-27, 80.0600
2008-10-28, 66.9600
2008-10-29, 69.9600
2008-10-30, 62.9000
2008-10-31, 59.8900
2008-11-03, 53.6800
2008-11-04, 47.7300
2008-11-05, 54.5600
2008-11-06, 63.6800
2008-11-07, 56.1000
2008-11-10, 59.9800
2008-11-11, 61.4400
2008-11-12, 66.4600
2008-11-13, 59.8300
2008-11-14, 66.3100
2008-11-17, 69.1500
2008-11-18, 67.6400
2008-11-19, 74.2600
2008-11-20, 80.8600
2008-11-21, 72.6700
2008-11-24, 64.7000
2008-11-25, 60.9000
2008-11-26, 54.9200
2008-11-28, 55.2800
2008-12-01, 68.5100
2008-12-02, 62.9800
2008-12-03, 60.7200
2008-12-04, 63.6400
2008-12-05, 59.9300
2008-12-08, 58.4900
2008-12-09, 58.9100
2008-12-10, 55.7300
2008-12-11, 55.7800
2008-12-12, 54.2800
2008-12-15, 56.7600
2008-12-16, 52.3700
2008-12-17, 49.8400
2008-12-18, 47.3400
2008-12-19, 44.9300
2008-12-22, 44.5600
2008-12-23, 45.0200
2008-12-24, 44.2100
2008-12-26, 43.3800
2008-12-29, 43.9000
2008-12-30, 41.6300
2008-12-31, 40.0000
2009-01-02, 39.1900
2009-01-05, 39.0800
2009-01-06, 38.5600
2009-01-07, 43.3900
2009-01-08, 42.5600
2009-01-09, 42.8200
2009-01-12, 45.8400
2009-01-13, 43.2700
2009-01-14, 49.1400
2009-01-15, 51.0000
2009-01-16, 46.1100
2009-01-20, 56.6500
2009-01-21, 46.4200
2009-01-22, 47.2900
2009-01-23, 47.2700
2009-01-26, 45.6900
2009-01-27, 42.2500
2009-01-28, 39.6600
2009-01-29, 42.6300
2009-01-30, 44.8400
2009-02-02, 45.5200
2009-02-03, 43.0600
2009-02-04, 43.8500
2009-02-05, 43.7300
2009-02-06, 43.3700
2009-02-09, 43.6400
2009-02-10, 46.6700
2009-02-11, 44.5300
2009-02-12, 41.2500
2009-02-13, 42.9300
2009-02-17, 48.6600
2009-02-18, 48.4600
2009-02-19, 47.0800
2009-02-20, 49.3000
2009-02-23, 52.6200
2009-02-24, 45.4900
2009-02-25, 44.6700
2009-02-26, 44.6600
2009-02-27, 46.3500
2009-03-02, 52.6500
2009-03-03, 50.9300
2009-03-04, 47.5600
2009-03-05, 50.1700
2009-03-06, 49.3300
2009-03-09, 49.6800
2009-03-10, 44.3700
2009-03-11, 43.6100
2009-03-12, 41.1800
2009-03-13, 42.3600
2009-03-16, 43.7400
2009-03-17, 40.8000
2009-03-18, 40.0600
2009-03-19, 43.6800
2009-03-20, 45.8900
2009-03-23, 43.2300
2009-03-24, 42.9300
2009-03-25, 42.2500
2009-03-26, 40.3600
2009-03-27, 41.0400
2009-03-30, 45.5400
2009-03-31, 44.1400
2009-04-01, 42.2800
2009-04-02, 42.0400
2009-04-03, 39.7000
2009-04-06, 40.9300
2009-04-07, 40.3900
2009-04-08, 38.8500
2009-04-09, 36.5300
2009-04-13, 37.8100
2009-04-14, 37.6700
2009-04-15, 36.1700
2009-04-16, 35.7900
2009-04-17, 33.9400
2009-04-20, 39.1800
2009-04-21, 37.1400
2009-04-22, 38.1000
2009-04-23, 37.1500
2009-04-24, 36.8200
2009-04-27, 38.3200
2009-04-28, 37.9500
2009-04-29, 36.0800
2009-04-30, 36.5000
2009-05-01, 35.3000
2009-05-04, 34.5300
2009-05-05, 33.3600
2009-05-06, 32.4500
2009-05-07, 33.4400
2009-05-08, 32.0500
2009-05-11, 32.8700
2009-05-12, 31.8000
2009-05-13, 33.6500
2009-05-14, 31.3700
2009-05-15, 33.1200
2009-05-18, 30.2400
2009-05-19, 28.8000
2009-05-20, 29.0300
2009-05-21, 31.3500
2009-05-22, 32.6300
2009-05-26, 30.6200
2009-05-27, 32.3600
2009-05-28, 31.6700
2009-05-29, 28.9200
2009-06-01, 30.0400
2009-06-02, 29.6300
2009-06-03, 31.0200
2009-06-04, 30.1800
2009-06-05, 29.6200
2009-06-08, 29.7700
2009-06-09, 28.2700
2009-06-10, 28.4600
2009-06-11, 28.1100
2009-06-12, 28.1500
2009-06-15, 30.8100
2009-06-16, 32.6800
2009-06-17, 31.5400
2009-06-18, 30.0300
2009-06-19, 27.9900
2009-06-22, 31.1700
2009-06-23, 30.5800
2009-06-24, 29.0500
2009-06-25, 26.3600
2009-06-26, 25.9300
2009-06-29, 25.3500
2009-06-30, 26.3500
2009-07-01, 26.2200
2009-07-02, 27.9500
2009-07-06, 29.0000
2009-07-07, 30.8500
2009-07-08, 31.3000
2009-07-09, 29.7800
2009-07-10, 29.0200
2009-07-13, 26.3100
2009-07-14, 25.0200
2009-07-15, 25.8900
2009-07-16, 25.4200
2009-07-17, 24.3400
2009-07-20, 24.4000
2009-07-21, 23.8700
2009-07-22, 23.4700
2009-07-23, 23.4300
2009-07-24, 23.0900
2009-07-27, 24.2800
2009-07-28, 25.0100
2009-07-29, 25.6100
2009-07-30, 25.4000
2009-07-31, 25.9200
2009-08-03, 25.5600
2009-08-04, 24.8900
2009-08-05, 24.9000
2009-08-06, 25.6700
2009-08-07, 24.7600
2009-08-10, 24.9900
2009-08-11, 25.9900
2009-08-12, 25.4500
2009-08-13, 24.7100
2009-08-14, 24.2700
2009-08-17, 27.8900
2009-08-18, 26.1800
2009-08-19, 26.2600
2009-08-20, 25.0900
2009-08-21, 25.0100
2009-08-24, 25.1400
2009-08-25, 24.9200
2009-08-26, 24.9500
2009-08-27, 24.6800
2009-08-28, 24.7600
2009-08-31, 26.0100
2009-09-01, 29.1500
2009-09-02, 28.9000
2009-09-03, 27.1000
2009-09-04, 25.2600
2009-09-08, 25.6200
2009-09-09, 24.3200
2009-09-10, 23.5500
2009-09-11, 24.1500
2009-09-14, 23.8600
2009-09-15, 23.4200
2009-09-16, 23.6900
2009-09-17, 23.6500
2009-09-18, 23.9200
2009-09-21, 24.0600
2009-09-22, 23.0800
2009-09-23, 23.4900
2009-09-24, 24.9500
2009-09-25, 25.6100
2009-09-28, 24.8800
2009-09-29, 25.1900
2009-09-30, 25.6100
2009-10-01, 28.2700
2009-10-02, 28.6800
2009-10-05, 26.8400
2009-10-06, 25.7000
2009-10-07, 24.6800
2009-10-08, 24.1800
2009-10-09, 23.1200
2009-10-12, 23.0100
2009-10-13, 22.9900
2009-10-14, 22.8600
2009-10-15, 21.7200
2009-10-16, 21.4300
2009-10-19, 21.4900
2009-10-20, 20.9000
2009-10-21, 22.2200
2009-10-22, 20.6900
2009-10-23, 22.2700
2009-10-26, 24.3100
2009-10-27, 24.8300
2009-10-28, 27.9100
2009-10-29, 24.7600
2009-10-30, 30.6900
2009-11-02, 29.7800
2009-11-03, 28.8100
2009-11-04, 27.7200
2009-11-05, 25.4300
2009-11-06, 24.1900
2009-11-09, 23.1500
2009-11-10, 22.8400
2009-11-11, 23.0400
2009-11-12, 24.2400
2009-11-13, 23.3600
2009-11-16, 22.8900
2009-11-17, 22.4100
2009-11-18, 21.6300
2009-11-19, 22.6300
2009-11-20, 22.1900
2009-11-23, 21.1600
2009-11-24, 20.4700
2009-11-25, 20.4800
2009-11-27, 24.7400
2009-11-30, 24.5100
2009-12-01, 21.9200
2009-12-02, 21.1200
2009-12-03, 22.4600
2009-12-04, 21.2500
2009-12-07, 22.1000
2009-12-08, 23.6900
2009-12-09, 22.6600
2009-12-10, 22.3200
2009-12-11, 21.5900
2009-12-14, 21.1500
2009-12-15, 21.4900
2009-12-16, 20.5400
2009-12-17, 22.5100
2009-12-18, 21.6800
2009-12-21, 20.4900
2009-12-22, 19.5400
2009-12-23, 19.7100
2009-12-24, 19.4700
2009-12-28, 19.9300
2009-12-29, 20.0100
2009-12-30, 19.9600
2009-12-31, 21.6800
2010-01-04, 20.0400
2010-01-05, 19.3500
2010-01-06, 19.1600
2010-01-07, 19.0600
2010-01-08, 18.1300
2010-01-11, 17.5500
2010-01-12, 18.2500
2010-01-13, 17.8500
2010-01-14, 17.6300
2010-01-15, 17.9100
2010-01-19, 17.5800
2010-01-20, 18.6800
2010-01-21, 22.2700
2010-01-22, 27.3100
2010-01-25, 25.4100
2010-01-26, 24.5500
2010-01-27, 23.1400
2010-01-28, 23.7300
2010-01-29, 24.6200
2010-02-01, 22.5900
2010-02-02, 21.4800
2010-02-03, 21.6000
2010-02-04, 26.0800
2010-02-05, 26.1100
2010-02-08, 26.5100
2010-02-09, 26.0000
2010-02-10, 25.4000
2010-02-11, 23.9600
2010-02-12, 22.7300
2010-02-16, 22.2500
2010-02-17, 21.7200
2010-02-18, 20.6300
2010-02-19, 20.0200
2010-02-22, 19.9400
2010-02-23, 21.3700
2010-02-24, 20.2700
2010-02-25, 20.1000
2010-02-26, 19.5000
2010-03-01, 19.2600
2010-03-02, 19.0600
2010-03-03, 18.8300
2010-03-04, 18.7200
2010-03-05, 17.4200
2010-03-08, 17.7900
2010-03-09, 17.9200
2010-03-10, 18.5700
2010-03-11, 18.0600
2010-03-12, 17.5800
2010-03-15, 18.0000
2010-03-16, 17.6900
2010-03-17, 16.9100
2010-03-18, 16.6200
2010-03-19, 16.9700
2010-03-22, 16.8700
2010-03-23, 16.3500
2010-03-24, 17.5500
2010-03-25, 18.4000
2010-03-26, 17.7700
2010-03-29, 17.5900
2010-03-30, 17.1300
2010-03-31, 17.5900
2010-04-01, 17.4700
2010-04-05, 17.0200
2010-04-06, 16.2300
2010-04-07, 16.6200
2010-04-08, 16.4800
2010-04-09, 16.1400
2010-04-12, 15.5800
2010-04-13, 16.2000
2010-04-14, 15.5900
2010-04-15, 15.8900
2010-04-16, 18.3600
2010-04-19, 17.3400
2010-04-20, 15.7300
2010-04-21, 16.3200
2010-04-22, 16.4700
2010-04-23, 16.6200
2010-04-26, 17.4700
2010-04-27, 22.8100
2010-04-28, 21.0800
2010-04-29, 18.4400
2010-04-30, 22.0500
2010-05-03, 20.1900
2010-05-04, 23.8400
2010-05-05, 24.9100
2010-05-06, 32.8000
2010-05-07, 40.9500
2010-05-10, 28.8400
2010-05-11, 28.3200
2010-05-12, 25.5200
2010-05-13, 26.6800
2010-05-14, 31.2400
2010-05-17, 30.8400
2010-05-18, 33.5500
2010-05-19, 35.3200
2010-05-20, 45.7900
2010-05-21, 40.1000
2010-05-24, 38.3200
2010-05-25, 34.6100
2010-05-26, 35.0200
2010-05-27, 29.6800
2010-05-28, 32.0700
2010-06-01, 35.5400
2010-06-02, 30.1700
2010-06-03, 29.4600
2010-06-04, 35.4800
2010-06-07, 36.5700
2010-06-08, 33.7000
2010-06-09, 33.7300
2010-06-10, 30.5700
2010-06-11, 28.7900
2010-06-14, 28.5800
2010-06-15, 25.8700
2010-06-16, 25.9200
2010-06-17, 25.0500
2010-06-18, 23.9500
2010-06-21, 24.8800
2010-06-22, 27.0500
2010-06-23, 26.9100
2010-06-24, 29.7400
2010-06-25, 28.5300
2010-06-28, 29.0000
2010-06-29, 34.1300
2010-06-30, 34.5400
2010-07-01, 32.8600
2010-07-02, 30.1200
2010-07-06, 29.6500
2010-07-07, 26.8400
2010-07-08, 25.7100
2010-07-09, 24.9800
2010-07-12, 24.4300
2010-07-13, 24.5600
2010-07-14, 24.8900
2010-07-15, 25.1400
2010-07-16, 26.2500
2010-07-19, 25.9700
2010-07-20, 23.9300
2010-07-21, 25.6400
2010-07-22, 24.6300
2010-07-23, 23.4700
2010-07-26, 22.7300
2010-07-27, 23.1900
2010-07-28, 24.2500
2010-07-29, 24.1300
2010-07-30, 23.5000
2010-08-02, 22.0100
2010-08-03, 22.6300
2010-08-04, 22.2100
2010-08-05, 22.1000
2010-08-06, 21.7400
2010-08-09, 22.1400
2010-08-10, 22.3700
2010-08-11, 25.3900
2010-08-12, 25.7300
2010-08-13, 26.2400
2010-08-16, 26.1000
2010-08-17, 24.3300
2010-08-18, 24.5900
2010-08-19, 26.4400
2010-08-20, 25.4900
2010-08-23, 25.6600
2010-08-24, 27.4600
2010-08-25, 26.7000
2010-08-26, 27.3700
2010-08-27, 24.4500
2010-08-30, 27.2100
2010-08-31, 26.0500
2010-09-01, 23.8900
2010-09-02, 23.1900
2010-09-03, 21.3100
2010-09-07, 23.8000
2010-09-08, 23.2500
2010-09-09, 22.8100
2010-09-10, 21.9900
2010-09-13, 21.2100
2010-09-14, 21.5600
2010-09-15, 22.1000
2010-09-16, 21.7200
2010-09-17, 22.0100
2010-09-20, 21.5000
2010-09-21, 22.3500
2010-09-22, 22.5100
2010-09-23, 23.8700
2010-09-24, 21.7100
2010-09-27, 22.5400
2010-09-28, 22.6000
2010-09-29, 23.2500
2010-09-30, 23.7000
2010-10-01, 22.5000
2010-10-04, 23.5300
2010-10-05, 21.7600
2010-10-06, 21.4900
2010-10-07, 21.5600
2010-10-08, 20.7100
2010-10-11, 18.9600
2010-10-12, 18.9300
2010-10-13, 19.0700
2010-10-14, 19.8800
2010-10-15, 19.0300
2010-10-18, 19.0900
2010-10-19, 20.6300
2010-10-20, 19.7900
2010-10-21, 19.2700
2010-10-22, 18.7800
2010-10-25, 19.8500
2010-10-26, 20.2200
2010-10-27, 20.7100
2010-10-28, 20.8800
2010-10-29, 21.2000
2010-11-01, 21.8300
2010-11-02, 21.5700
2010-11-03, 19.5600
2010-11-04, 18.5200
2010-11-05, 18.2600
2010-11-08, 18.2900
2010-11-09, 19.0800
2010-11-10, 18.4700
2010-11-11, 18.6400
2010-11-12, 20.6100
2010-11-15, 20.2000
2010-11-16, 22.5800
2010-11-17, 21.7600
2010-11-18, 18.7500
2010-11-19, 18.0400
2010-11-22, 18.3700
2010-11-23, 20.6300
2010-11-24, 19.5600
2010-11-26, 22.2200
2010-11-29, 21.5300
2010-11-30, 23.5400
2010-12-01, 21.3600
2010-12-02, 19.3900
2010-12-03, 18.0100
2010-12-06, 18.0200
2010-12-07, 17.9900
2010-12-08, 17.7400
2010-12-09, 17.2500
2010-12-10, 17.6100
2010-12-13, 17.5500
2010-12-14, 17.6100
2010-12-15, 17.9400
2010-12-16, 17.3900
2010-12-17, 16.1100
2010-12-20, 16.4100
2010-12-21, 16.4900
2010-12-22, 15.4500
2010-12-23, 16.4700
2010-12-27, 17.6700
2010-12-28, 17.5200
2010-12-29, 17.2800
2010-12-30, 17.5200
2010-12-31, 17.7500
2011-01-03, 17.6100
2011-01-04, 17.3800
2011-01-05, 17.0200
2011-01-06, 17.4000
2011-01-07, 17.1400
2011-01-10, 17.5400
2011-01-11, 16.8900
2011-01-12, 16.2400
2011-01-13, 16.3900
2011-01-14, 15.4600
2011-01-18, 15.8700
2011-01-19, 17.3100
2011-01-20, 17.9900
2011-01-21, 18.4700
2011-01-24, 17.6500
2011-01-25, 17.5900
2011-01-26, 16.6400
2011-01-27, 16.1500
2011-01-28, 20.0400
2011-01-31, 19.5300
2011-02-01, 17.6300
2011-02-02, 17.3000
2011-02-03, 16.6900
2011-02-04, 15.9300
2011-02-07, 16.2800
2011-02-08, 15.8100
2011-02-09, 15.8700
2011-02-10, 16.0900
2011-02-11, 15.6900
2011-02-14, 15.9500
2011-02-15, 16.3700
2011-02-16, 16.7200
2011-02-17, 16.5900
2011-02-18, 16.4300
2011-02-22, 20.8000
2011-02-23, 22.1300
2011-02-24, 21.3200
2011-02-25, 19.2200
2011-02-28, 18.3500
2011-03-01, 21.0100
2011-03-02, 20.7000
2011-03-03, 18.6000
2011-03-04, 19.0600
2011-03-07, 20.6600
2011-03-08, 19.8200
2011-03-09, 20.2200
2011-03-10, 21.8800
2011-03-11, 20.0800
2011-03-14, 21.1300
2011-03-15, 24.3200
2011-03-16, 29.4000
2011-03-17, 26.3700
2011-03-18, 24.4400
2011-03-21, 20.6100
2011-03-22, 20.2100
2011-03-23, 19.1700
2011-03-24, 18.0000
2011-03-25, 17.9100
2011-03-28, 19.4400
2011-03-29, 18.1600
2011-03-30, 17.7100
2011-03-31, 17.7400
2011-04-01, 17.4000
2011-04-04, 17.5000
2011-04-05, 17.2500
2011-04-06, 16.9000
2011-04-07, 17.1100
2011-04-08, 17.8700
2011-04-11, 16.5900
2011-04-12, 17.0900
2011-04-13, 16.9200
2011-04-14, 16.2700
2011-04-15, 15.3200
2011-04-18, 16.9600
2011-04-19, 15.8300
2011-04-20, 15.0700
2011-04-21, 14.6900
2011-04-25, 15.7700
2011-04-26, 15.6200
2011-04-27, 15.3500
2011-04-28, 14.6200
2011-04-29, 14.7500
2011-05-02, 15.9900
2011-05-03, 16.7000
2011-05-04, 17.0800
2011-05-05, 18.2000
2011-05-06, 18.4000
2011-05-09, 17.1600
2011-05-10, 15.9100
2011-05-11, 16.9500
2011-05-12, 16.0300
2011-05-13, 17.0700
2011-05-16, 18.2400
2011-05-17, 17.5500
2011-05-18, 16.2300
2011-05-19, 15.5200
2011-05-20, 17.4300
2011-05-23, 18.2700
2011-05-24, 17.8200
2011-05-25, 17.0700
2011-05-26, 16.0900
2011-05-27, 15.9800
2011-05-31, 15.4500
2011-06-01, 18.3000
2011-06-02, 18.0900
2011-06-03, 17.9500
2011-06-06, 18.4900
2011-06-07, 18.0700
2011-06-08, 18.7900
2011-06-09, 17.7700
2011-06-10, 18.8600
2011-06-13, 19.6100
2011-06-14, 18.2600
2011-06-15, 21.3200
2011-06-16, 22.7300
2011-06-17, 21.8500
2011-06-20, 19.9900
2011-06-21, 18.8600
2011-06-22, 18.5200
2011-06-23, 19.2900
2011-06-24, 21.1000
2011-06-27, 20.5600
2011-06-28, 19.1700
2011-06-29, 17.2700
2011-06-30, 16.5200
2011-07-01, 15.8700
2011-07-05, 16.0600
2011-07-06, 16.3400
2011-07-07, 15.9500
2011-07-08, 15.9500
2011-07-11, 18.3900
2011-07-12, 19.8700
2011-07-13, 19.9100
2011-07-14, 20.8000
2011-07-15, 19.5300
2011-07-18, 20.9500
2011-07-19, 19.2100
2011-07-20, 19.0900
2011-07-21, 17.5600
2011-07-22, 17.5200
2011-07-25, 19.3500
2011-07-26, 20.2300
2011-07-27, 22.9800
2011-07-28, 23.7400
2011-07-29, 25.2500
2011-08-01, 23.6600
2011-08-02, 24.7900
2011-08-03, 23.3800
2011-08-04, 31.6600
2011-08-05, 32.0000
2011-08-08, 48.0000
2011-08-09, 35.0600
2011-08-10, 42.9900
2011-08-11, 39.0000
2011-08-12, 36.3600
2011-08-15, 31.8700
2011-08-16, 32.8500
2011-08-17, 31.5800
2011-08-18, 42.6700
2011-08-19, 43.0500
2011-08-22, 42.4400
2011-08-23, 36.2700
2011-08-24, 35.9000
2011-08-25, 39.7600
2011-08-26, 35.5900
2011-08-29, 32.2800
2011-08-30, 32.8900
2011-08-31, 31.6200
2011-09-01, 31.8200
2011-09-02, 33.9200
2011-09-06, 37.0000
2011-09-07, 33.3800
2011-09-08, 34.3200
2011-09-09, 38.5200
2011-09-12, 38.5900
2011-09-13, 36.9100
2011-09-14, 34.6000
2011-09-15, 31.9700
2011-09-16, 30.9800
2011-09-19, 32.7300
2011-09-20, 32.8600
2011-09-21, 37.3200
2011-09-22, 41.3500
2011-09-23, 41.2500
2011-09-26, 39.0200
2011-09-27, 37.7100
2011-09-28, 41.0800
2011-09-29, 38.8400
2011-09-30, 42.9600
2011-10-03, 45.4500
2011-10-04, 40.8200
2011-10-05, 37.8100
2011-10-06, 36.2700
2011-10-07, 36.2000
2011-10-10, 33.0200
2011-10-11, 32.8600
2011-10-12, 31.2600
2011-10-13, 30.7000
2011-10-14, 28.2400
2011-10-17, 33.3900
2011-10-18, 31.5600
2011-10-19, 34.4400
2011-10-20, 34.7800
2011-10-21, 31.3200
2011-10-24, 29.2600
2011-10-25, 32.2200
2011-10-26, 29.8600
2011-10-27, 25.4600
2011-10-28, 24.5300
2011-10-31, 29.9600
2011-11-01, 34.7700
2011-11-02, 32.7400
2011-11-03, 30.5000
2011-11-04, 30.1600
2011-11-07, 29.8500
2011-11-08, 27.4800
2011-11-09, 36.1600
2011-11-10, 32.8100
2011-11-11, 30.0400
2011-11-14, 31.1300
2011-11-15, 31.2200
2011-11-16, 33.5100
2011-11-17, 34.5100
2011-11-18, 32.0000
2011-11-21, 32.9100
2011-11-22, 31.9700
2011-11-23, 33.9800
2011-11-25, 34.4700
2011-11-28, 32.1300
2011-11-29, 30.6400
2011-11-30, 27.8000
2011-12-01, 27.4100
2011-12-02, 27.5200
2011-12-05, 27.8400
2011-12-06, 28.1300
2011-12-07, 28.6700
2011-12-08, 30.5900
2011-12-09, 26.3800
2011-12-12, 25.6700
2011-12-13, 25.4100
2011-12-14, 26.0400
2011-12-15, 25.1100
2011-12-16, 24.2900
2011-12-19, 24.9200
2011-12-20, 23.2200
2011-12-21, 21.4300
2011-12-22, 21.1600
2011-12-23, 20.7300
2011-12-27, 21.9100
2011-12-28, 23.5200
2011-12-29, 22.6500
2011-12-30, 23.4000
2012-01-03, 22.9700
2012-01-04, 22.2200
2012-01-05, 21.4800
2012-01-06, 20.6300
2012-01-09, 21.0700
2012-01-10, 20.6900
2012-01-11, 21.0500
2012-01-12, 20.4700
2012-01-13, 20.9100
2012-01-17, 22.2000
2012-01-18, 20.8900
2012-01-19, 19.8700
2012-01-20, 18.2800
2012-01-23, 18.6700
2012-01-24, 18.9100
2012-01-25, 18.3100
2012-01-26, 18.5700
2012-01-27, 18.5300
2012-01-30, 19.4000
2012-01-31, 19.4400
2012-02-01, 18.5500
2012-02-02, 17.9800
2012-02-03, 17.1000
2012-02-06, 17.7600
2012-02-07, 17.6500
2012-02-08, 18.1600
2012-02-09, 18.6300
2012-02-10, 20.7900
2012-02-13, 19.0400
2012-02-14, 19.5400
2012-02-15, 21.1400
2012-02-16, 19.2200
2012-02-17, 17.7800
2012-02-21, 18.1900
2012-02-22, 18.1900
2012-02-23, 16.8000
2012-02-24, 17.3100
2012-02-27, 18.1900
2012-02-28, 17.9600
2012-02-29, 18.4300
2012-03-01, 17.2600
2012-03-02, 17.2900
2012-03-05, 18.0500
2012-03-06, 20.8700
2012-03-07, 19.0700
2012-03-08, 17.9500
2012-03-09, 17.1100
2012-03-12, 15.6400
2012-03-13, 14.8000
2012-03-14, 15.3100
2012-03-15, 15.4200
2012-03-16, 14.4700
2012-03-19, 15.0400
2012-03-20, 15.5800
2012-03-21, 15.1300
2012-03-22, 15.5700
2012-03-23, 14.8200
2012-03-26, 14.2600
2012-03-27, 15.5900
2012-03-28, 15.4700
2012-03-29, 15.4800
2012-03-30, 15.5000
2012-04-02, 15.6400
2012-04-03, 15.6600
2012-04-04, 16.4400
2012-04-05, 16.7000
2012-04-09, 18.8100
2012-04-10, 20.3900
2012-04-11, 20.0200
2012-04-12, 17.2000
2012-04-13, 19.5500
2012-04-16, 19.5500
2012-04-17, 18.4600
2012-04-18, 18.6400
2012-04-19, 18.3600
2012-04-20, 17.4400
2012-04-23, 18.9700
2012-04-24, 18.1000
2012-04-25, 16.8200
2012-04-26, 16.2400
2012-04-27, 16.3200
2012-04-30, 17.1500
2012-05-01, 16.6000
2012-05-02, 16.8800
2012-05-03, 17.5600
2012-05-04, 19.1600
2012-05-07, 18.9400
2012-05-08, 19.0500
2012-05-09, 20.0800
2012-05-10, 18.8300
2012-05-11, 19.8900
2012-05-14, 21.8700
2012-05-15, 21.9700
2012-05-16, 22.2700
2012-05-17, 24.4900
2012-05-18, 25.1000
2012-05-21, 22.0100
2012-05-22, 22.4800
2012-05-23, 22.3300
2012-05-24, 21.5400
2012-05-25, 21.7600
2012-05-29, 21.0300
2012-05-30, 24.1400
2012-05-31, 24.0600
2012-06-01, 26.6600
2012-06-04, 26.1200
2012-06-05, 24.6800
2012-06-06, 22.1600
2012-06-07, 21.7200
2012-06-08, 21.2300
2012-06-11, 23.5600
2012-06-12, 22.0900
2012-06-13, 24.2700
2012-06-14, 21.6800
2012-06-15, 21.1100
2012-06-18, 18.3200
2012-06-19, 18.3800
2012-06-20, 17.2400
2012-06-21, 20.0800
2012-06-22, 18.1100
2012-06-25, 20.3800
2012-06-26, 19.7200
2012-06-27, 19.4500
2012-06-28, 19.7100
2012-06-29, 17.0800
2012-07-02, 16.8000
2012-07-03, 16.6600
2012-07-05, 17.5000
2012-07-06, 17.1000
2012-07-09, 17.9800
2012-07-10, 18.7200
2012-07-11, 17.9500
2012-07-12, 18.3300
2012-07-13, 16.7400
2012-07-16, 17.1100
2012-07-17, 16.4800
2012-07-18, 16.1600
2012-07-19, 15.4500
2012-07-20, 16.2700
2012-07-23, 18.6200
2012-07-24, 20.4700
2012-07-25, 19.3400
2012-07-26, 17.5300
2012-07-27, 16.7000
2012-07-30, 18.0300
2012-07-31, 18.9300
2012-08-01, 18.9600
2012-08-02, 17.5700
2012-08-03, 15.6400
2012-08-06, 15.9500
2012-08-07, 15.9900
2012-08-08, 15.3200
2012-08-09, 15.2800
2012-08-10, 14.7400
2012-08-13, 13.7000
2012-08-14, 14.8500
2012-08-15, 14.6300
2012-08-16, 14.2900
2012-08-17, 13.4500
2012-08-20, 14.0200
2012-08-21, 15.0200
2012-08-22, 15.1100
2012-08-23, 15.9600
2012-08-24, 15.1800
2012-08-27, 16.3500
2012-08-28, 16.4900
2012-08-29, 17.0600
2012-08-30, 17.8300
2012-08-31, 17.4700
2012-09-04, 17.9800
2012-09-05, 17.7400
2012-09-06, 15.6000
2012-09-07, 14.3800
2012-09-10, 16.2800
2012-09-11, 16.4100
2012-09-12, 15.8000
2012-09-13, 14.0500
2012-09-14, 14.5100
2012-09-17, 14.5900
2012-09-18, 14.1800
2012-09-19, 13.8800
2012-09-20, 14.0700
2012-09-21, 13.9800
2012-09-24, 14.1500
2012-09-25, 15.4300
2012-09-26, 16.8100
2012-09-27, 14.8400
2012-09-28, 15.7300
2012-10-01, 16.3200
2012-10-02, 15.7100
2012-10-03, 15.4300
2012-10-04, 14.5500
2012-10-05, 14.3300
2012-10-08, 15.1100
2012-10-09, 16.3700
2012-10-10, 16.2900
2012-10-11, 15.5900
2012-10-12, 16.1400
2012-10-15, 15.2700
2012-10-16, 15.2200
2012-10-17, 15.0700
2012-10-18, 15.0300
2012-10-19, 17.0600
2012-10-22, 16.6200
2012-10-23, 18.8300
2012-10-24, 18.3300
2012-10-25, 18.1200
2012-10-26, 17.8100
2012-10-31, 18.6000
